,Seq85789,Seq86293,Seq86298,Seq86307,Seq86317,Seq85784,Seq85785,Seq86296,Seq86299,Seq86304,Seq86305,Seq86315,P02_C,P03_C,P04_C,P05_C,P06a_C,P07a_C,P08_C,P10_C,P13_C,P14_C,P15_C,P16_C,P17_C,P18a_CD,P19_CD,P20_CD,P21_CD,P22_CD,P23_CD,P24_CD,P25_CD,P26_CD,P27_CD,P28_CD_IBS,P30_UCr,P31_UCr,P32_Ucr,P33_Ucr,P34_UCr,P35_UCa,P37_UCa,P38_UCa,P39_UCa,P40_UCa,P41_UCa,P42_UCa,20190107_08_T05F_env,20190107_20_T08F_env,20190111_30_T03F_env,20190111_36_T01F_env,20190114_58_T02F_env,20190114_62_T07F_env,20190117_70_T04F_env,20190117_74_T06F_env,20190107_06_S08F_env,20190107_12_S06F_env,20190107_14_S04F_env,20190111_32_S05F_env,20190111_34_S11F_env,20190111_40_S03F_env,20190114_56_S02F_env,20190117_72_S09F_env,20190117_80_S07F_env,20190117_86_S10F_env,H1,H2,H3,H4,H5,H6,H7,H8,UC1,UC2,UC4,UC5,UC6,UC8,UC9,UC11,UC15,UC23F,160923_SM_7B7LL_404,161012_SM_7CP8G_523,160923_SM_6WVAO_405,160914_SM_6ZT44_382,160921_SM_7ED8Q_459,161012_SM_7I21H_613,160925_SM_7FK6O_412,160909_SM_9HYY2_282,160915_SM_9ZJIM_292,160829_SM_9ZE92_260,160618_SM_A47RW_38,160524_SM_A8GT9_17,160618_SM_A77V5_63,160622_SM_7LLEE_121,160624_SM_7DN4P_142,160825_SM_7I1HW_216,160825_SM_7I21P_220,160829_SM_76CCD_221,160831_SM_9HL6A_274,160909_SM_61N7X_343,160909_SM_63ZAL_344,160909_SM_689VN_335,160909_SM_6AXJS_330,160909_SM_9U279_298,160911_SM_61NJD_346,160911_SM_65GXO_340,160912_SM_5QVZJ_354,160914_SM_5ZNHU_329,160915_SM_61U3X_352,160916_SM_62ART_337,160916_SM_689O9_342,160916_SM_6KUDE_363,160916_SM_71T49_392,160916_SM_71T4H_391,160919_SM_6J3OJ_351,160920_SM_6XRKK_454,160921_SM_6ZEWI_414,160921_SM_7GCI5_446,160923_SM_6XTTJ_427,160923_SM_71T47_393,160928_SM_7BCZJ_397,160930_SM_6SSN7_440,160930_SM_71T3Q_395,161004_SM_9W3AR_549,161011_SM_5QVZH_531,161011_SM_9KOQA_562,161017_SM_69UN3_535,161017_SM_7LSOC_583
0,0.000714907147578544,0.000135484747326625,0.000380148191312637,0.000388051172859338,0.000700900753899052,0.000145932291292383,2.64928982314799e-05,2.64928982314799e-05,0.000206779610264199,0.000450735229738735,8.32163903233704e-05,8.63842594612225e-05,4.97785567613696e-06,0.000104534284931407,4.97785567613696e-06,0.00022809164391815,4.97785567613696e-06,4.97785567613696e-06,0.000313970871260899,4.97785567613696e-06,4.97785567613696e-06,0.000159320654718071,0.000166575570141787,4.97785567613696e-06,0.000227564771518104,0.000465002732588299,0.000212179777947192,0.000543103049535984,4.97785567613696e-06,0.000410635973966062,0.000332501890009104,0.000561345360351658,0.000625202966668738,4.97785567613696e-06,0.000557547066315583,4.97785567613696e-06,0.000789913486306197,0.000784238790984948,0.000200252884721247,0.000256801416128527,4.97785567613696e-06,0.00107315603465971,0.000779243528579122,0.000419330969690625,0.000112142215152538,0.000856425747481979,0.000351669788659221,0.000683900419733137,0.000287653645760027,0.000194376646771626,0.000101002901747824,0.000101002901747824,0.000101002901747824,0.000101002901747824,0.000101002901747824,0.000189819103082268,0.000101002901747824,0.00114112037905183,0.000312706490524193,0.00027190653074375,0.000310039358697089,0.000495408227120079,0.00037414638764236,0.000181940798188545,0.000295273804004247,0.000445541816104775,0.000141658489690435,0.000133865359281462,0.000144433183458698,0.000138115371111179,8.99265671271614e-05,0.000197099953413312,0.000159371518355378,0.000451638682618007,0.00031046096138456,0.000328163350868371,8.99265671271614e-05,0.00021530680781121,0.00130751130850308,8.99265671271614e-05,0.000289152798402657,0.000489998778157856,8.99265671271614e-05,0.000413125366138972,9.37950822795182e-05,-3.72280753822177e-05,0.000503265970165896,0.000102088608083759,-3.72280753822177e-05,0.000336087203556453,0.000111767973859008,0.000126800697938042,0.000259823242994528,0.000504562740908573,-3.72280753822177e-05,0.000808414998081254,0.000105794543042003,-3.72280753822177e-05,0.000806164687381561,0.00028445057451807,0.00090989748707978,0.00070755560611515,0.000630084017496038,0.000991791802631005,0.000311741809071502,0.000166321962683405,0.000205274515070963,0.000934974754151747,0.000145694899287691,0.000200150682349309,0.000501782336910423,0.000130193641870156,0.000776972076880273,0.000103679457520566,0.000296872253409026,0.00016737318603846,0.000147218883884303,0.000729297424380178,0.000804749598853434,0.000271330252458189,0.0003985045097215,0.000625384636560276,-3.72280753822177e-05,0.000466268941853015,0.000151662273618202,7.77624594125689e-05,0.000115146021938971,-3.72280753822177e-05,0.000573256953625627,0.000558284615097745,0.000275561469918706,0.000582811496913229
2,0.000273497062691777,8.17322559661219e-05,0.000282209134602548,0.000134708345304941,0.000422505846058925,9.37742399774322e-05,-4.38932602766029e-05,-4.38932602766029e-05,0.000111957462452964,-4.38932602766029e-05,8.68673064317063e-05,-4.38932602766029e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,0.000399367879072773,0.000245442625052737,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,0.000169371630364238,1.40221925238435e-05,1.40221925238435e-05,0.00093975544099038,1.40221925238435e-05,0.000452363065901744,0.000503590564564305,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,0.000141846911327227,0.000532880979985529,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,1.40221925238435e-05,0.000338998259428476,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,0.000338446809064206,5.7800213171691e-05,0.00047346654929281,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,5.7800213171691e-05,0.000210047157473491,3.89080289331376e-05,0.000204723992291715,3.89080289331376e-05,3.89080289331376e-05,3.89080289331376e-05,3.89080289331376e-05,3.89080289331376e-05,3.89080289331376e-05,0.000177616602248315,0.000167344688420638,3.89080289331376e-05,3.89080289331376e-05,0.000367116197229999,3.89080289331376e-05,3.89080289331376e-05,0.000290539733828777,3.89080289331376e-05,0.000267599113679563,9.77602463872173e-05,-1.51699854359027e-05,0.000140115840754577,-1.51699854359027e-05,-1.51699854359027e-05,9.20847974743014e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,0.000166562278380295,0.000262088211924706,0.000188914374999399,0.000412787918141818,-1.51699854359027e-05,0.000206560767067113,0.000285610812813436,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,0.000457819697546229,-1.51699854359027e-05,0.00068169809385929,-1.51699854359027e-05,0.000335713833830633,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,-1.51699854359027e-05,0.000315168192682134,0.000468636264992005,0.000250779668929264,0.000172611253876347,0.000213275149009106,0.000155293541054855,0.000201814690759356,-1.51699854359027e-05,-1.51699854359027e-05,0.000247495675221516,-1.51699854359027e-05,0.000335618974728371,0.00101138726428534,-1.51699854359027e-05,0.000519248615736934
3,0.000451505740536439,5.64536790216357e-05,0.000212003136490454,0.000467094996458326,0.000682736749004837,-4.10188127126086e-05,-4.10188127126086e-05,-4.10188127126086e-05,0.000120213382119344,0.000211917270700741,9.70956890460474e-06,1.25426256966305e-05,-1.23863865995824e-05,-1.23863865995824e-05,-1.23863865995824e-05,-1.23863865995824e-05,-1.23863865995824e-05,-1.23863865995824e-05,0.000121033059094873,-1.23863865995824e-05,-1.23863865995824e-05,0.000254187026474304,-1.23863865995824e-05,-1.23863865995824e-05,-1.23863865995824e-05,0.000517302083043247,0.000226193035129743,-1.23863865995824e-05,-1.23863865995824e-05,-1.23863865995824e-05,0.000411876359562677,0.000788389470590764,0.000523225011333231,-1.23863865995824e-05,0.000464799012894434,-1.23863865995824e-05,0.000590148206380634,0.000660564500937383,-1.23863865995824e-05,0.000277571924462591,-1.23863865995824e-05,0.000382950539724121,0.000522523293237493,-1.23863865995824e-05,-1.23863865995824e-05,0.000281729531968903,-1.23863865995824e-05,0.000657672011189452,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000108407727425796,0.000296377967763571,0.0004144806496177,0.000108407727425796,0.00025951617011424,0.000250961747367627,0.000108407727425796,0.000225424631215018,0.00024884243402232,0.000108407727425796,7.70078435032798e-05,7.70078435032798e-05,7.70078435032798e-05,7.70078435032798e-05,7.70078435032798e-05,7.70078435032798e-05,7.70078435032798e-05,0.000136946427943168,0.000125733589185161,7.70078435032798e-05,7.70078435032798e-05,7.70078435032798e-05,0.000999355315295725,7.70078435032798e-05,7.70078435032798e-05,0.000312723962369433,7.70078435032798e-05,0.000398347566600225,9.32237178719312e-05,0.000311612864554543,0.000453119832815551,-2.19364236793012e-05,-2.19364236793012e-05,0.000196808827837257,-2.19364236793012e-05,-2.19364236793012e-05,0.000239150795425604,-2.19364236793012e-05,9.65228445770695e-05,-2.19364236793012e-05,0.000103770400035658,-2.19364236793012e-05,0.000719346504289136,7.23078801970279e-05,0.000602406149342244,0.000414471896381273,0.000271323777212468,0.000882499684607548,0.00028478356390152,0.000156969745388257,0.000191206299649252,0.000191688055885384,0.000299616438149049,0.000186702811013802,0.00116244419431538,0.000125215492070661,0.000156969745388257,-2.19364236793012e-05,0.000271714270156398,-2.19364236793012e-05,-2.19364236793012e-05,0.000146494078665869,0.000224743297876191,0.000113664111924681,0.000361041876298603,9.45415716044717e-05,-2.19364236793012e-05,0.000641871281884408,-2.19364236793012e-05,-2.19364236793012e-05,0.000111989692355482,-2.19364236793012e-05,0.000335779182274649,0.000501477352595881,0.000115523583221141,0.000795520347175514
5,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,0.000192679642912797,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,1.53481201724945e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,0.000249258623670253,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,0.000311439869654524,1.26073451583045e-05,1.26073451583045e-05,0.00030022228080803,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,1.26073451583045e-05,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,2.55360847484884e-06,0.000142309104573667,2.55360847484884e-06,0.000140548405410217,0.000132736361233096,2.55360847484884e-06,2.55360847484884e-06,0.000130800968282677,2.55360847484884e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,4.84390678207049e-06,0.000444990593770203,4.84390678207049e-06,4.84390678207049e-06,7.98334828088549e-05,4.84390678207049e-06,4.84390678207049e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,8.65065977725133e-05,-7.60818023459571e-06,-7.60818023459571e-06,0.000180120484804234,8.78606707894247e-05,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,0.000221438755578331,-7.60818023459571e-06,-7.60818023459571e-06,0.000208303976398337,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,0.000232345752521804,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,0.000163010794864341,0.000242276731841699,-7.60818023459571e-06,0.000186369051079044,0.000110383251840866,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,-7.60818023459571e-06,0.000128058081746907,-7.60818023459571e-06,-7.60818023459571e-06,0.000522606482889315,-7.60818023459571e-06,-7.60818023459571e-06
7,0.000403363596337713,-3.25130716366093e-06,-3.25130716366093e-06,4.75953558764408e-05,0.000262310003159719,-3.25130716366093e-06,-3.25130716366093e-06,-3.25130716366093e-06,4.11183341807363e-05,6.63544146700207e-05,-3.25130716366093e-06,-3.25130716366093e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,0.000161281597329012,8.89516530924385e-06,8.89516530924385e-06,0.000187899662724633,0.000189553065748857,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,0.000313684991329192,8.89516530924385e-06,0.000393748545065142,0.00022381014819624,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,0.000682258449943011,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,8.89516530924385e-06,0.000200125823662705,8.89516530924385e-06,-2.62242957008443e-05,9.51718114123263e-05,-2.62242957008443e-05,0.000101449127440918,0.000110453855742538,0.000102907275389528,9.98100236844086e-05,-2.62242957008443e-05,-2.62242957008443e-05,0.000142809050681604,0.000111394643824327,0.000195969161853316,0.00010966086190905,-2.62242957008443e-05,-2.62242957008443e-05,-2.62242957008443e-05,0.00010006244182522,0.000272401282908148,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,8.30422099205733e-05,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,1.93051369923289e-05,0.00065788112794305,1.93051369923289e-05,1.93051369923289e-05,0.000182500308867732,1.93051369923289e-05,1.93051369923289e-05,-7.31400544504874e-06,0.000164061504132814,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,0.000216909822554747,0.000294036458427017,-7.31400544504874e-06,-7.31400544504874e-06,0.000176527705343318,-7.31400544504874e-06,0.000651239413827196,-7.31400544504874e-06,-7.31400544504874e-06,0.000236096895555804,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,-7.31400544504874e-06,0.000338840091548526,0.000499655902456056,0.000132027385515267,0.000189457816984873,0.000112377305557659,0.000171310967359833,0.000220059454921299,-7.31400544504874e-06,-7.31400544504874e-06,0.000130306773197741,-7.31400544504874e-06,0.000176478004961921,0.000530539354124082,0.000133938154641255,-7.31400544504874e-06
8,0.000392490387352176,6.43682962315234e-05,7.92255466541944e-05,6.17649884358519e-05,0.000384799788770063,1.44974670413106e-05,1.44974670413106e-05,1.44974670413106e-05,5.57438900339143e-05,0.000208615807316338,1.44974670413106e-05,0.000124114172167597,3.0603482633949e-05,3.0603482633949e-05,3.0603482633949e-05,3.0603482633949e-05,3.0603482633949e-05,3.0603482633949e-05,0.000115433062424772,3.0603482633949e-05,3.0603482633949e-05,3.0603482633949e-05,0.000119332130350053,3.0603482633949e-05,3.0603482633949e-05,0.000114798949917532,0.00010644921856357,3.0603482633949e-05,3.0603482633949e-05,0.000208791627880645,0.000300354494493688,3.0603482633949e-05,0.000115740415974738,3.0603482633949e-05,0.000485703225149317,3.0603482633949e-05,3.0603482633949e-05,0.000458473203666633,3.0603482633949e-05,0.000122782855574047,3.0603482633949e-05,0.000617109335482559,0.000370705055762492,3.0603482633949e-05,3.0603482633949e-05,0.000124104582312829,0.000411320579894751,0.000243618804440663,9.66402414174466e-05,9.66863815266034e-05,7.62278796563647e-06,0.00010129180369968,0.000107898221983215,7.62278796563647e-06,0.000100089257141594,7.62278796563647e-06,0.000106237515442955,0.000131635967782201,0.000108588441540795,8.91301289591215e-05,0.000605784660012479,0.000101672661375665,9.4467829918045e-05,8.48245742968854e-05,0.000285577763556653,0.000117167763470268,3.26860661828709e-05,3.26860661828709e-05,3.26860661828709e-05,3.26860661828709e-05,3.26860661828709e-05,3.26860661828709e-05,0.000135198674792327,3.26860661828709e-05,3.26860661828709e-05,0.00013316554663507,0.000133866102152503,0.000279462931662298,0.000631807076584947,3.26860661828709e-05,0.000111110584443827,0.000251417515202218,3.26860661828709e-05,0.000191718275149187,0.0002397002485873,0.000167729361420934,0.000158190091288927,0.000117527409900098,0.000114293440551199,0.000102716651621109,0.000127162862851078,-2.11572291550239e-05,-2.11572291550239e-05,0.000158620387163312,-2.11572291550239e-05,8.40685965456959e-05,-2.11572291550239e-05,-2.11572291550239e-05,0.000398626022842077,8.55825293656065e-05,0.000214549944426236,0.000473112628902249,0.000310985104539491,0.00023493063988627,0.00032622946756024,0.000181469354083166,-2.11572291550239e-05,0.00022079081889626,0.000160935870435456,0.000215144601439371,0.000515407829788639,0.000145504938285996,0.000384095937321355,-2.11572291550239e-05,-2.11572291550239e-05,-2.11572291550239e-05,-2.11572291550239e-05,0.000169604762905777,0.000258228715966089,0.000132422009380501,0.000195720659358674,0.000374606734655623,0.000175719571899844,-2.11572291550239e-05,-2.11572291550239e-05,-2.11572291550239e-05,0.000282208400324662,-2.11572291550239e-05,0.000181414575336683,0.000571653771489616,0.000134528020131248,-2.11572291550239e-05
9,0.00115008358534488,0.000469099340758734,0.000932870778404205,0.00074783069857156,0.00160036603517446,0.0014197765301212,0.000919030313923799,2.2985172366584e-05,0.000391950637574999,0.000684495591508159,0.000288327724786335,0.00016306581682734,1.15672494590377e-05,0.000265952898005575,1.15672494590377e-05,1.15672494590377e-05,1.15672494590377e-05,1.15672494590377e-05,0.000702411282306914,1.15672494590377e-05,1.15672494590377e-05,0.000208754881269828,0.000321251965746258,1.15672494590377e-05,0.000295943242893109,0.0012849727425138,0.000805727844178561,0.00109193414869691,0.000357588726302837,0.0011517544248069,0.00116228594189793,0.00214400474594964,0.00149731101575455,0.00047942967123259,0.00195295674426049,1.15672494590377e-05,0.00235150405165172,0.00262496499651201,0.000760014616648355,0.00129848162001614,0.000519930746538412,0.000596438421495396,0.0018910437732859,0.000752693066214779,0.000559217969566306,0.000773031315851325,0.000675965216100801,0.00125069334151169,0.000578225094490796,0.000343431808647422,0.000343119456096946,0.000720196541445892,0.000358221870450588,0.00035091824094842,0.000347920700622737,0.000337697258478011,0.000616205730193339,0.00186185957718777,0.00115826339466501,0.000656024411370029,0.0014095387138325,0.00121846847254771,0.000569627906420987,0.000429624823333015,0.000959270618387804,0.00123748508127397,0.000739878022513694,0.000201768207099942,0.000154225757100964,0.000419836600158913,0.000676422092822242,0.000534630604912409,0.000274443671190229,0.00117162409244049,0.000809676563769136,0.000658413700419424,0.00066247037298111,0.00105900871002257,0.00280245122920464,0.000726038766011991,0.000644233365135682,0.00102652021436583,0.000171652210521134,0.000824803364833715,0.000995890791900718,0.000117902364945167,0.00170807269926393,7.3153143856814e-05,0.00043248615263186,0.000391208690570585,8.1742033358666e-05,-5.04681375202727e-05,0.000213117412314139,0.000430284585570226,0.000188717460789628,0.00173166778191907,0.000584080393052023,-5.04681375202727e-05,0.00163337837495132,0.000425262477351806,0.00163037686601643,0.00149157687664951,0.00142986382896997,0.00177571308812675,0.000568841814524603,0.000852622429381294,0.000595078689103824,0.00189054963759228,0.000923421218417126,0.00142398171519584,0.00305838799661692,0.000692331888369851,0.00139447676952223,0.000199597674265725,0.000245992485329438,0.00122038820468217,0.000767867789066837,0.00199003832871312,0.00194185336368897,0.00104471658603849,0.000722817863383228,0.00100786496979022,0.000651503258465433,0.00218339735840079,0.000117141845737042,5.15675763936289e-05,0.00116640069841568,-5.04681375202727e-05,0.00139408613829568,0.00153479875317688,0.000782183992062606,0.00215027579421086
10,0.000513046937559995,0.000340271839456307,0.000260732423541813,0.000277041944911326,0.000808705305113599,-2.5656800717365e-05,0.000467390902569293,-8.21119124137745e-05,0.000261243980894882,0.000314506180960887,-3.02249714671812e-05,6.59184451714755e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,0.000178802531059969,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,3.14645744590569e-05,0.000470174331192902,0.000163198761712118,0.000251403710740361,3.14645744590569e-05,0.000340954227430261,0.000734248255159468,0.00056205295104683,0.000179336364236059,3.14645744590569e-05,0.000690172168723931,3.14645744590569e-05,0.000780030438715988,0.00105330146788394,0.000124578082867138,0.000191568166664011,3.14645744590569e-05,0.000540806799814146,0.000622176811217495,0.000268557083548625,0.00023586243394876,0.000356263094046084,0.000279435621049278,0.000401444507367818,0.000130176537184182,0.00013022260536512,4.12978538169605e-05,0.000134820848105403,4.12978538169605e-05,4.12978538169605e-05,0.000133620176207635,4.12978538169605e-05,4.12978538169605e-05,0.000908036835939371,0.000242914368491332,0.000204058410794381,0.000439450782008554,0.000323007628543185,0.000214717170735068,0.00011837928961015,0.000596341192127496,0.000369420468477587,0.000124055365926116,0.000152057852065509,2.1868903112141e-05,0.000259838186988061,0.000125830914293409,0.000180644211128904,0.000124750261101797,0.000245147875550297,9.44727827586095e-05,0.000156323458367878,2.1868903112141e-05,0.000393365727532219,0.00113852454719509,0.00027915174383967,0.000179282143255316,0.00050480905451295,2.1868903112141e-05,0.000181473168816488,0.00027185504080363,-5.94399669484439e-06,0.000185051152949571,-5.94399669484439e-06,0.00013830360547695,0.000125974954406886,-5.94399669484439e-06,-5.94399669484439e-06,-5.94399669484439e-06,0.000185509394671366,-5.94399669484439e-06,0.000666414718553884,0.000145676321605434,0.000105303422127736,0.000441102353565305,0.000221400087411813,0.000496086664025109,0.000520426541045503,0.00105519660864341,0.000266775666741371,-5.94399669484439e-06,-5.94399669484439e-06,0.000251136459237619,0.000509379048325734,0.000575813768953539,0.000245704611067491,0.000565468631457226,-5.94399669484439e-06,0.000209842302714124,-5.94399669484439e-06,-5.94399669484439e-06,0.000427857435876162,-5.94399669484439e-06,0.000806660621649724,0.000589117699960164,0.000321163088861362,-5.94399669484439e-06,0.000696501192754422,0.000413382191016331,0.000260938188995579,-5.94399669484439e-06,-5.94399669484439e-06,0.000155589957801991,-5.94399669484439e-06,0.000641239892367902,0.00062536750268361,0.000325648662858185,0.000322712401663626
11,0.000536530231872367,0.000106592597758613,0.000160667820682804,0.000269154797249248,0.000224584935146704,0.000190295546951936,-7.49198711811266e-05,-7.49198711811266e-05,7.52027595007314e-05,0.000317593033121829,-7.49198711811266e-05,-7.49198711811266e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,0.000174646901754622,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,0.000371104331774015,6.4366592385972e-05,0.000173683308490602,-2.47921963779535e-05,7.99403835592223e-05,0.000398007638760657,0.000573718815015867,7.52886554023425e-05,-2.47921963779535e-05,0.000510190308730788,-2.47921963779535e-05,0.000425550537367367,0.000981153506658844,-2.47921963779535e-05,-2.47921963779535e-05,-2.47921963779535e-05,0.000861648752699312,0.000175107270251154,8.21852525602796e-05,-2.47921963779535e-05,0.000195034131187768,0.000198979613846081,0.000350816026965039,3.3587280015744e-05,3.3587280015744e-05,3.3587280015744e-05,3.3587280015744e-05,3.3587280015744e-05,0.000156973869431787,3.3587280015744e-05,3.3587280015744e-05,0.00016202182451243,0.000518126760135164,3.3587280015744e-05,3.3587280015744e-05,0.000552946132639394,0.000278565955318908,3.3587280015744e-05,3.3587280015744e-05,3.3587280015744e-05,0.000176257238050907,5.55882953620044e-05,5.55882953620044e-05,5.55882953620044e-05,5.55882953620044e-05,5.55882953620044e-05,5.55882953620044e-05,5.55882953620044e-05,5.55882953620044e-05,0.000254292912635486,0.000178248136098063,5.55882953620044e-05,5.55882953620044e-05,0.000369034330257395,5.55882953620044e-05,0.000127390559439201,0.000616320552514074,5.55882953620044e-05,5.55882953620044e-05,0.000115079262364404,-2.00030598772262e-06,0.000480973930620439,-2.00030598772262e-06,-2.00030598772262e-06,0.000109195283396137,-2.00030598772262e-06,-2.00030598772262e-06,-2.00030598772262e-06,0.000159377362002433,-2.00030598772262e-06,0.00113147328510842,-2.00030598772262e-06,-2.00030598772262e-06,0.000186409251486498,-2.00030598772262e-06,0.000844331396035514,0.000219840762674206,0.000296147796930259,0.000227877383753551,-2.00030598772262e-06,0.000179887774105021,-2.00030598772262e-06,-2.00030598772262e-06,-2.00030598772262e-06,0.000210116414347492,-2.00030598772262e-06,-2.00030598772262e-06,0.000179887774105021,-2.00030598772262e-06,-2.00030598772262e-06,-2.00030598772262e-06,-2.00030598772262e-06,0.000340475315286701,0.00100116467564235,0.000273720997633088,-2.00030598772262e-06,0.000590096630793058,-2.00030598772262e-06,-2.00030598772262e-06,-2.00030598772262e-06,-2.00030598772262e-06,0.000134158017935955,-2.00030598772262e-06,0.000179838601874664,-2.00030598772262e-06,0.000417253041311031,0.000275026926377585
