"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"1667",0.000730143656578738,0.000363335399057826,8.48882340541329e-05,8.85015521052939e-05,0,0.000511820067439843,0.000437852805780538,0,0,0,0,0,0,0.000156333505520131,0.00120608690251032,0,0,0.000226354963482766,0.000284099763057585,0.000414027828828314,0.000959251284978028,9.38236838724781e-05,0.000146789077276705,0,0,0.0017178310657483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191582741532742,0,0,0,0.000708703063191638,0.00159665928865891,0.000414342824823023,0.000119734027841329,0.000173104019138164,0.000108413519448721,0.0001031499450702,0,0.000926829534945779,0,9.9877472947508e-05,0.000645381463462765,0.0013845446394772,0.000441646493215993,0,0,0,0.000323813840269476,0,0.000367017579381266,0,0,0,0,0,0,0,0,0,0,0,0,0.000102138118110282,0.00020113500669067,0,0,0,0,0.00151337999830748,0.0012405466605104,0.000800911543293488,0,0.000451624286533624,0.000596870699411804,0,0.000241252404185584,0,0.00333691533342775,0,0.000693056511776011,0.000863852181105146,0.000249425882233158,0,0.000826046280663215,0.000617289507613065,0,0.000175846842413362,0.000138093393870147,0.000367592396868051,0,0,0,0.000274851000525086,0.000673646625183012,0,0.00011844806042383,0,0,0,0.000115211435168765,0.00191083560266241,0,0,0,0,0
"1672",0,0,0,0,0,0,0,0,0,0,0,0.000159327988643147,0,0,0.0013609610781041,0,0,0.000215859177469324,0,0.000474648394172489,0,0,0,0.000449266630069489,0,0.000457287147367072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222099572912283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305278839569932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317269636286339,0.00215010028849351,0.000282571949720687,0,0,0.000322997897322429,0,0,0,0,0,0.000402623357269024,0,0,0,0.000248804019000165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011180968895071,0,0,0,0,0
"1689",0.000114248087482617,0,0.000292270306177034,0.000109568848244332,0.00011128021727474,0,0,0.000407311462141435,0,0.000146353342757029,0,0,0,0,0,0,0,0,0,0.000121192700537797,0,0,9.926371911672e-05,0,0.000118781262487275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040239966380221,0,0.000179679553281941,0.000169131179478047,9.63892898382617e-05,0.00011613390804345,9.9633521937435e-05,0.000117692450566006,4.28254449313514e-05,0,0.000152133652430373,0.000133873582558735,0,0,0.000159737101000456,0.000224300372426954,0.00026414344794185,9.04627075605711e-05,0,0,0,6.82380435314047e-05,0,0,0.000246569439432903,0,0,0,0,0,0,0,0.000127800486017416,0,0,0,0.000183213070681832,0.000226534060328313,0.000219250585640776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212936739685165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1693",0.000326397986725301,0.000149527740075838,0.000397761221600086,8.83771136960309e-05,0.000209568563562196,0.000423823033069594,0.00031553879745329,0.000707430368947101,0.000594369911116183,0.00150863493597247,0.000456104021611111,0.000182292282357475,0,0.00060441499002783,0,0,0.000196898895431907,0,0.000727430495096472,0.000809050477141986,0,0,0.000583411948771666,0.000210657987971912,0.00102235522583236,0,0,0,0.000294719091647069,0,0,0.000176760654774373,0,0,0,0,0,0.000662382187625204,0,0.000630292042521011,0.000196508665899742,0,0.000357196574008147,0,0,0,0,0,0.000643486383950695,0.000396424614875681,0,0,0,0,0.000238898697479471,0.000220178367849056,0.000654308908622004,0,0.000310228684239506,0.000122780088383751,0.000791379625146984,0.000108693689328798,0.000625275056706098,0,0.000262078371785144,0,0.00077577287366877,0.000383000341515701,0.000336210164800883,0.000352706421339609,0.000721837960800792,0,0.000378943920672087,0.000163923999930228,0.000185544499637897,0.000237575507920661,0.00032359154129799,0.000607947210259761,0.000772650469266335,0.000518615513465851,0.000308881091488488,0.000567611496166488,0.000416600375709732,0.000194691183434273,0.000981238307744854,0.000309191158771416,0.000451957564732773,0.000273728056509446,0.000346204073174257,0.000297214624093982,0.00133393559205774,0.000502602914568741,0.000267293549453914,0.000391779059458512,0.000363727205833023,0,0.00037021541031731,0.000563173154829294,0,0.000274157578968651,0,0,0.000413331058666244,0,0.000463192593944392,0.000260490477009153,0,0,0.00048899279665358,0,0.000364035584797402,0.000434628202988724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139314982532854,0,0.000575829481613697,0,0,0.000176879378394927,0
"1697",0.00274773538756268,0.0037415536937788,0.00363096310946334,0.00404078425633393,0.00404538404717093,0.00114087412536031,0.00338169248205251,0.00213563376079135,0.0015402244388676,0.001911926285712,0.00188347689074828,0.00411542386768822,0.00108462205992056,0.00353235165435939,0.0030452762275107,0.00640640581378543,0.00152450615858158,0.00498852441370135,0.00171420215401885,0.00181733876108526,0,0,0.000545256632327749,0.00403787780791992,0.00134229268344999,0.00130248204537029,0,0.000139737854402408,0.00443396847794939,0,0.000466572889634331,0.000361975176406609,0.00384326580117681,0.00641382523851065,0.000716175330734673,0.000510767500542119,0.00494176808595884,0.00422803982278391,0,0.00785050913600307,0,0.00204352490006588,0.00489268507164203,0.00369093401190924,0.00264387716523017,0,0.00275068022840681,0.0017456444138099,0.00803001723934738,0.00434100003723653,0.00251540216383133,0.000944842383725903,0.00430736738220355,0.000996163837644528,0.00351533956384892,0.00203202443686057,0.00156925836776269,0.00300051400213111,0.00197168579027364,0.00365427636268321,0.00233302797516393,0.00041137954454092,0.000937105404860853,0,0.00217215653026308,0,0.00462153265237277,0.00212886586924565,0.00189613093731533,0.00178485242271742,0.00186169108047061,0,0.00174088650844337,0.00222870538120375,0.00556538020216038,0.0032992677357621,0.00537363775041291,0.00577444797294354,0.000386474112347849,0.00303394343187345,0.00233358315653576,0.00250858454754691,0.00652825945652169,0.00068483683511649,0.00148327811176899,0.00578364067628411,0.000754393526758799,0.00109923238597919,0.00513043517216236,0.00671964325251858,0.00391626949750758,0.000152717382254896,0.0032834338270102,0.00284760512908257,0.0031220916041934,0.00170148270487931,0.00495831017219385,0.00165239724647573,0,0.00414629687623453,0,0.000224021523865196,0.0010950441755444,0.000541398189837002,0.00332013399873473,0.00212350070061298,0.00562454844685408,0.00452661019089091,0.00351243052524508,0.00182359935107093,0.00438622448231486,0.00644248406599802,0.000159946859985663,0.00391753590929634,0.000768393809367326,0.00915191685041863,0.00106997851843999,0.00542417280177803,0,0.00191068247079126,0.00123085296110067,0.00130224376559466,0.00570459365023231,0.00233848659461341,0.000177963591475083,0.0022667298024077,0.00220087636608231,0.00258060546698988,0.00467612274126952,0,0.00205533948788938,0.00103239157301918
"1710",0,0.000424010999660672,0,0,0.00021990758322528,0,0.000216715776380869,0,0,0,0,0,0,0,0,0,0,0,0,0.000984862780926463,0,0,0.00018609368499051,0,0.000225720901979284,0.000222259121989808,0,0,0,0,0,0,0.000368069867095633,0,0,0,0,0,0,0.00129856037622099,0,0.000236751742180422,0,0,0,0,0,0.000219397467911824,0,0.000410740166287374,0,0,0,0,0,0.000394788274838183,0.000385787123579953,0.000334771411928353,6.65576716636779e-05,0,0.000379090322500645,0,0.000141764608583848,0,0.00117459813729503,0,0.000537505541539265,0.000639665891959924,0.00046579222027118,0.000197692626467498,5.62403948279425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547985178262734,0.000367404389959687,0.0007613860055211,0.00013673973819548,0.00013949148358552,0.00044681044221158,0.000735064196900295,6.73127091244695e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402188638459683,0,0,0,0,0,0,0,0,0,0,0,0,0.000258607953445715,0,0,0,0,0,0,0.00042249249576996,0,0,0
"1718",0.000143883683780516,0,0,0.000138545208932378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117532762915159,0,0,0,0.000130521615404973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109654909557243,0,0,0,0.000149066550405664,9.89658667402734e-05,0.000112909048354937,0.000146497634433623,9.47823976640578e-05,0,0,0.000262607234884194,0,0.00029081221334961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150706556933612,0,0.000317607009474387,0,6.55796599640862e-05,0,0,8.06387472707341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110644994440696,0,0,0,0,0,0,0,0,0,0,0.000219482922457423,0,0,0
"1720",0.00130939224722756,0,0.000108975359044166,0,0.000114245617015144,0,0,0,0.000110149508817973,0,0.000132644699186733,0,0,0,0,0,0,0.000356884145679332,0,0,0,0,0,0,0,0,0,0,0.000126779943271121,0,0,0,0,0.0002594601019736,0,0,0.000239466095584021,0,0,0,0,0,0.000211946542409887,0,0,0,0,0,0,0,0,0,0,0,0,0.000787594544594878,0.000155757303232607,8.21234403457346e-05,0.000128425323782742,0.000859521581582084,0,0.000118675450097931,7.14493148793636e-05,0.000124017240471162,0,0,0,0,9.87848661283306e-05,0,0,0,0,0.000433712079373885,0.000437507063746689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498644356287802,0,0.000224549630590039,0,0.000179625760406841,0,0,0,0,0.000483654643386841,0,0,0,0,0,0,0,0,0,0,0,0.000272784181915241,0,0.000227834767072745,0,0,0,0.000152003451452363,0,0.000548463964154243,0,0,0.000719146122180191,0,0.00015219336213125,0.000294623305673567,0,0.000106485356490042,0,0,0,0
"1725",8.17411365835922e-05,0,0,7.83041904542744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134009759097059,0,0,0.000697848294740611,0,0,8.63738115483557e-05,0,0,0,0,0,0,0,0.000263408430593004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7936961858888e-05,0,7.07175071862766e-05,0,0,0,0.000130937289807074,0,0,0.000101120158383512,0,0,0.000247067517414637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213157042995927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1726",0,0,0,0,0.000223417946120656,0,0,0,0,0,0,0.000184379676678885,0,0,0,0.000180282612264432,0,0,0,0.0002449933896715,0.00060186229554675,0.000446728491236272,0.000319101601143185,0,0.00045753566274348,8.87739127008579e-05,0.000185780856586458,0,0,0,0.000544355244020444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227201953741436,0.00018351861283985,0,0,0,0,0,0,0,0,0,0,0,0.000306809825878661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022624745892405,0.000249140494183431,0,0,0,0.000136566628528587,0.000245291494460356,0.00102594409409977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603967067648825,0,0
"1735",0.000616423243876874,0.000539217230380159,0.000357227851581792,0.000463562707004666,0.000430723030262486,0.000558363451538042,0.00123311193365685,8.25525362956327e-05,0.000192366820423884,0,0.000228308485977161,0.00226702348685204,0,0.000196059908645708,0,0.000977405471434681,0.00175940421929851,0.00027679798533338,0,0.000464866862418244,0.00149145587490226,0.000175226750258284,0.000446451459405444,0.000348982876779012,0.000267355483113837,0.000349079416239974,0,0,0.00102011498288513,0,0,0.000724460935626742,0.000327758172718724,0,0,0,0,0.000210619821286234,0.000699224348161969,0,0.000807348066967003,0,0.000325350771873311,0.000186870290298928,0,0,0,0,0,0,0,0.000393334477168466,0.000272263027289707,0.00125206813130236,0,0,0.000428709865635232,0,0.000198165979119554,0,0.000140141764252559,0,0.000584759269998852,0.000756233388171398,0,0,0.0001628803040023,0.000858369393156937,0.000519512546333206,0.000915778935760107,0.00157942623431929,0,0,0,0,0,0,0,0,0.00229106484621757,0,0.000944416047843925,0,0,0,0,0,0,0,0,0,0,0,0.000554119467085608,0.000176338924939544,0.000272809133493481,0.00055369451268352,0.000948857429472843,0.000829994085197995,0.000423729172413484,0,0,0.000403818463734225,0,0.000450826324639777,0,0,0,0.00023623144541229,0,0,0,0.000225925083696532,0.001874701049552,0,0,0.000479639746499381,0,0,0.000393679069014701,0.00138015933181175,0.000790073930581091,0,0.000334153823533424,0.000762819757712562,0.00124280323686831,0.000610874320660226,0.000364580661922058,0,0,0.000189208483184248,0
"1740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259650259930792,0,0,0,0,0,7.11855972247311e-05,0,0,0.0011981327927936,0.000159737918161901,0.00226780764401257,0,0,0,0,0.000287625999808104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124680764619372,0,0,0,0,0,0.000376155205352479,0,0,0,0,0,0.000249510944357497,0,0,0,0.00032649829912482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231985295241632,0.000367242771254068,0,0,0,0,0.000295074648164154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249973424423941,0,0
"1741",0.000345884086667188,0.000169707731289091,0.000471356346967214,0.000739953605166636,0.000423715056069637,0.000256227139272382,0.000173091426829194,0.000738680864477906,0,0,0,0,0,0,0.000243384361439511,0.000177115563599027,0.000197601472692101,0,0.00054449768271777,0.000460404246527615,0,0,8.37449184479849e-05,9.60715933424524e-05,0.000361211030268717,0,0,0,0.000106618909090444,0,0.000463227367531622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22792853792971e-05,0.0016536275541167,0.000292814105136147,0.000343814704254318,0.000347548111389595,0.00052400853939046,0.000155524902135709,0.000377369619466603,0.000293565121370919,7.24032652600122e-05,0.00019391472986523,7.52807716871802e-05,0,0,0.000525888040963968,0.00013887018171211,0.000561853387900327,0.000213529440396938,0.000132176402467246,0,0,0.000156008820407002,0,0,0,0,0,0,0,0,0,0,0,0,0.00032043229417745,0,0.000175155329139755,0,0.000386969589165315,0.000400460457675266,0,0.000775215241491074,0,0.000131436087590946,0,0,0,0.000135521800974213,0,0.000330430544065438,0,0.000359752006450978,0,0,0,0,0,0.000336557973389224,0,0.000476747798541303,0,0.000179120004102873,0,0.000289621459282392,0.000548691842464147,0.000259825707369007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1756",0,0.000390425015249856,0.000151084619592236,0,0.000739979151063209,0.000159867810787259,0,0,0,0,0.000646464202514538,0.000561061263276086,0,0.000143966256245492,0,0.000817235931170756,0.00015654393708964,0.000783662083828581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285175197829249,0,0,0,0.000286371103495925,0,0,0,0,0.000753142445816864,0,0,0,0.000483543085470746,0,0,0,0.00024999556586246,0.000281256988676048,0.00022108807502176,0,0.00010974521286464,0.000375713737974803,0.00026707452863383,0.000436627228186649,0.000277203023877491,0.000438424672873371,0.000260385966468893,0,0.000109010929335473,0,0.000136015044735818,0,0.000820075278108087,0,0.000391358367296543,0,0,0,0,0.000217388132001513,0.000482018842445443,0,0.000208343639015758,0,0.000244046094922066,0,0,0,0.000179172501333695,0,0,0.000408526278268734,0,0,0.000244573833185816,0,0,0,0,0,0,0.000293197538555311,0.000911140083607676,0,0,0.000303445001552283,0,0,0,0,0,0.000195652444260043,0.000237341661975961,0.00022915411735725,0.000503638507212498,0.000228910943687596,0.000262227352498695,0.0001556564227632,0,0.000133426559471343,0,0,0,0.000360486175521246,0,0.000420874564833938,0,0.000115655478620434,0.00052995238418856,0,0,0.000219319652853919,0.000432676285243441,0.000390511730239068,0,0,0.000138626513567544,0.000276143047726302
"1757",0,0.000153165762078091,0.000280422979800239,0.000224873722158763,0,0.00228450344088541,0.000225864216330301,8.5871379453333e-05,0,0,0,0,0,0,0.000552043215447183,0,0,0,0.00117968742522031,0.000942678902217918,0,0,0.00100142757737563,0.00131694161203816,0,0.000890346083678434,0,0,0,0,0.000334631812177673,0,0,0,0,0,0.000868119471446405,0,0,0,0,0,0,0,0.00242215227593323,0,0,0.00200522681006146,0,0,0,0,0.000211497994808793,0.0016029946941443,0.000297916647623446,0.00378992996928618,0.000314907161361622,0,0.000156828532555468,0,0.000264567647214256,0,0.00011711165120727,0,0.000380831376393781,0,0.00192327173930711,0.000599143427686685,0,0.000521896653213031,0,0,0,0.000356801768987029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112148270924794,0.000524409720643629,0.000456510035921444,0,0,9.34654728803655e-05,0.000559951140016738,0.00105750132729027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348272429724285,0,0,0.000470527623539357,0,0,0.00126781015421806,0,0,0,0,0.000496877007310687,0,0,0,0,0,0,0
"1760",0.000662082501518069,0,0.000123673562720054,0.000224765018693066,0.000227815577823877,0,7.65224955930577e-05,7.8045154085426e-05,0,0,0,0,0,0,0,0,0,0,0,0.000428300651028255,0,0,0,0,7.97641851899719e-05,0,0,0,8.35033228201052e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152141428390599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134609355680044,0,0.000140185160891997,0,0,0,0,0,0,0,0.000182898723103498,0.000126494763158363,0.000103934082677494,0,0.00015500255820041,0,0,0.000323767556525597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194715316836948,0,0,0,0,0,0.000152481011335452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156734551244792,0
"1775",0.000121807088476436,0.00114661948848106,0.00122717023042858,0.000448218114813781,0.000454184346308297,0.0010065777349525,0.000160323840824492,0.00153570203911987,0,0,0.000842516976827416,0,0,0.0011271339151703,0,0.000317401013603251,0,0.00105731618740558,0.000608707134294488,0.00238528043734365,0,0,0.00064094955734926,0.00023773017286569,0.00252002578843402,0,0,0,0.000343568660207546,0,0,0,0.00106029473840812,0,0.000403152171713706,0,0.000555829523928474,0.000398352031683488,0,0.00168878339470257,0.00407248019252442,0.000413534854886646,0.000184716036770229,0.000495876664950342,0,0,0.00124149465939409,0,0.000395054443761875,0.000210851342826998,0.000524747180161269,0,0.000267488044448421,0,0,0.00051328705153302,0.00154263389208933,0,0.000119713886774487,0,0.00070925933190974,0.000633614984980429,0.00128173533626189,0,0.00110170786996893,0,0.000597581521824409,0.000335164366023862,0.00111140326833408,0.0011184618052378,0.000450771998191745,0,0.000180478692051259,0.000689854018327086,0.00123856160342797,0.000440513070531472,0.00110733936443617,0.00292092212217091,0.000356763500458716,0.000174209147890932,0.000941320124049439,0.00187487831732258,0.00207425561248392,0.00113883960474696,0.00161393886581995,0.00143004549000313,0.000297447509139903,0.00161700960150276,0.000569304000386326,0.00083328093437413,0.00100449030188163,0.000477838367141843,0.00112627638608088,0.000881879057751196,0.000739063257816823,0.000494499996683324,0.000315133267839501,0.000219958498918909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185953012957192,0,0.000308737653191673,0.000880532821023124,0.00180249598820166,0,0,0,0.00120637719510046,0,0.000262651458970745,0.000990319903711952,0,0,0,0,0.00154077825090526,0,0,0,0
"1779",0.000146667528218612,0,0,0,0,0.0008496318119233,0.000259367336431442,0,0.000262543124035736,0.000185712016708849,0.000309848198461897,0.000513917562899741,0,0.000389589561970998,0,0.000264527805459954,0.00130291733170858,0.000196717582561615,0.00034148832747381,0.000154210815498283,0,0,0.000127192364185498,0.00038920109513673,0,0,0,0,0.000298187804232632,0,0,0,0,0,0,0,0,0.000262893491728785,0,0,0,0,0,0,0.000409402673812254,0,0,0.000241617845528839,0,0.000238374881749417,0,0,0,0,0,0,0,0,0.00021974638312534,0,0.000155152162151546,0,0,0.000303586439092295,0,0,0,0.000314310020760818,0,0,0,0.000381493395601647,0,0,0,0,0,0,0,0.00042151280951758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193899613919537,0,0,0.000249569119535842,0.000186515449396909,0.000190882803275613,0.000197117846279971,0,0,0,0,0,0.000188936572274215,0.000226463460648845,0,0,0,0,0,0,0.000893381807106386,0,0,0.00031876985886184,0,0,0,0.000831953580057406,0,0.00017507788387057,0,0.000931217708752109,0.000113236691426567,0,0.000133578241450424,0,0,0.000255161037888439,0
"1780",0,0,0,0,0.000317046284898503,0,0,0.000881835776640004,0,0,0.000303601209431471,0,0,0,0,0.00152349083665378,0,0,0.000304636047456167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123381205541829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018765119372305,0,0,0,0.00101142021181014,0,0,0,0.000190929246571269,0,0,0.000263419640311093,0,0,0,0,0,0,0.000198733608473034,0,0,0,0,0,0,0,0,0,0,0,0,0.00158129154342858,0.00103126106882433,0.000580721629757464,0,0,0,0,0,0,0,0,0,0.000548298923336059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000849548127194074,0,0.000528276795525487,0,0,0,0
"1787",0.000981470154389901,0,0,0.000126363932840334,0.000540642656719581,0,0.000460859350183794,0,0,0.000227881208459427,0.000195616553598461,0.000168736572639872,0,0,0,0,0,0,0.000142382943591367,0,0,0,0,0,0,7.81180186073879e-05,0,0,8.37264215180841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333882175294061,0.000204601538000043,0.000509582454726498,0.000548915205232996,0.000267332806952715,0.000204961740466979,0.000118668860014166,0.000282321311682005,0.000395936121197115,5.45412501192203e-05,0,0,0,0,0,0,0,0,0.000225179014947973,0,0,0.000480783084727353,0,0,0,0,0,0,0,0,0,0,0,0,0.000239976653289344,0,0,0,0.00013668859376826,0,0.00117222037085878,0,0,0.000112843258486916,0,0.000576854543286331,0,0,0,0,0,0,0,0,0,0,0.000295662130839561,0.000211240754111713,0,0,0,0,0,0,0,0.000215386644497825,0.000514074241644246,0,0,0,0,0,0,0,0,0,0.000564711924855114,0,0,0,0.0003776458994656
"1788",0,0,0,0,0,0,0.000103686710994308,0,0,0,0,0.000165253987340707,0,0,0,0,0,0,0.000139580270567895,0,0.000259494437208665,0,0,0,0,0.000112866584265396,0,0,0.000123621391875104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112249466598675,0.000127019131928416,0,9.61444834149715e-05,8.32650364833688e-05,0,7.19008998582386e-05,0.00111398627143781,0,0,0,0.000146766905123018,0,0,0,0,9.40462951259513e-05,0,0,0.000124084680195674,0,0,0,0,0,0,0.000377067673487795,0,0,0,0,0,0,0,0,0,7.54333002142336e-05,0,0.00121363480227889,0,0,0.000166464570338158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163051762431424,0,0,0.000224426740320186,0,0,0,0,0,0,0,0,0,0.000184250608842786,0,0,0,0,0
"1795",0.000303385307382043,9.9790841342619e-05,0,0,0,0.000102470889691955,0,0,0.000104892366939363,0,0,0,0,0,0.000291967996164476,0.000106074645462493,0,0,0,0.000110482772482418,0,0,0,0,0.00020879724110325,0,0,0,0.000226555178607549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257843275870557,0,0,0,0,0,0.000264600599204582,0,0,0.00011991863066615,0,0,0,0,0.00010399630563691,0,0,0,0.000124612748704924,0.000149377294556384,8.00679085381532e-05,0.000100745959657569,0.000242095952459706,0,0.000778294228312828,0,0,0,0,0,0,0,9.65663931874997e-05,0,0,0,0,0.000191442878666082,0.000185410127027087,0.000147216532574881,0.000225140103368728,0,0.000469384949108852,0.000160456454728067,0.000159191305745128,0.000112057711154137,0.000130546692799719,0,0,0,0,0,0,0,0,0,0,0.000147480288028702,0,0,0.000265222375611937,0.000557166201733595,0.00020176919442987,0,0,0,0,0,0,0,0,0,0,0,0,0.000184574350531287,0,0,0.000109880807539212,0,0,0,0,0
"1796",0,0.000469914009386727,9.96626938482741e-05,0.000196386801325316,0.000587704983141724,0.000105438742926672,0.000291043523353901,0.00105249522489649,0,0,0.000421193674071958,0.000164410602650399,0,0,0,0.000784596062886392,0,0,0,0.000115739202430479,0,0,0.000260333494822349,0.000206678955642053,0.000113442809534422,0,0,0.000116650282519075,0.000230993258330078,0,0,0,0,0,0,0,0,0.000458157250055786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153432022222724,0.000345334075910029,8.96373758950326e-05,0.0002434624475307,0.000328325111459408,6.7340595254975e-05,0.000556314023905477,0,8.94911235550368e-05,0,0,0.000204106439928111,0,0.000828438105824508,0.000171990511419449,0,0,0,0,0,0.000214859446522727,0,0,0,0.000204587998195487,0.000249867053978211,0,0,0,0,0,0,0.00047507344165691,0.00054735457392527,0.000205629974158534,0,7.57193790199283e-05,0.000499897482510563,0,0,0,0.000114716683435779,0,0.000264925766271596,0,0,0,0,0,0,0,0.000301002096666981,0,0,0,0.000192185249351015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132166586306728,0,0,0.000228075123523436,0,0,0
