"label","batch","species","mean"
0.2333857314756,0.0287759648948882,"6",0.575023556042434
0.243113324589215,0.0313236465556673,"7",1.72863195981005
0.317101892395429,0.0266680092867461,"11",0.0271453226383133
0.223856745112071,0.0309836223104601,"43",2.02946207753261
0.259344254358009,0.0281293608181915,"44",0.838275519194032
0.227406840769868,0.0149614653682552,"60",0.216030692193385
0.227022851998413,0.0250361348966568,"210",0.425469904534153
0.50054504683612,0.0223861679085561,"301",0.54178469180583
0.264878018179345,0.0604095699610164,"491",0.791859284464478
0.200853988305342,0.141317298057763,"533",0.00676000474861
0.322144311543185,0.0213424243480586,"845",0.0909921286148824
0.236182903022568,0.0375491281422006,"854",0.0357856163520577
0.203386587258756,0.0410599163223957,"880",0.0596560802110322
0.240000268300569,0.0537249912249913,"932",0.0544400919671708
0.250545891550028,0.00761690124023673,"955",0.694452342200349
0.222895850322968,0.125075296506628,"956",0.0147879709127282
0.288006725390035,0.0395300288078512,"972",1.07216377800968
0.264913864100209,0.0222182438667989,"1082",0.0930518404615401
0.21627189439285,0.0860687778688267,"1354",0.0442759217815028
0.200159442832209,0.0559668892332611,"1487",1.25806755048855
0.245873945857557,0.0662311997624198,"1547",0.0524022923445724
0.465677735856809,0.0389027088591011,"1845",0.789132671120533
0.321316504822912,0.0799708574874745,"1888",0.0565857946501453
0.233173527761778,0.009955113769615,"2119",0.106939916936251
0.307551740952663,0.153673314204381,"2330",0.0130215397528038
0.253958393443479,0.0806706414990629,"2802",0.0657050162152836
0.242363083485609,0.0504053704544198,"2863",0.08471549948924
0.202427082617981,0.0630278088528868,"3199",0.0196462115750632
0.223346145650143,0.0306125359256307,"6425",0.0547683434399105
0.367759950429977,0.0156090035804575,"7834",0.128603535038755
0.306112097573271,0.0675905610255679,"8050",0.238208682307715
0.305649625022726,0.0427562371113998,"10136",0.290385247009643
0.31002749732544,0.0653653748320528,"10885",0.91104115282025
0.21788391407905,0.016965332123549,"11647",0.0716409058025572
0.478005936484362,0.0324032887026497,"13712",0.634717872018694
0.357130637371944,0.0478556406994451,"14649",0.181889363291828
0.525897815437061,0.0425475363044828,"15101",0.43268965250717
0.265338438779838,0.0179327140227694,"15120",0.0264431862760735
0.302018373689423,0.0386522318482369,"15162",0.078894272573564
0.268455708474999,0.153909231842988,"15433",0.0174570782629154
0.462636603493844,0.0286450027811109,"15538",0.0941520781582229
0.460754418749579,0.00367021769939624,"15590",0.102104648543232
0.505294614305325,0.0485974428718355,"15882",0.101698693820678
0.21348200986274,0.0584712550970651,"15888",0.0247916602168965
0.203627992853539,0.0521870217369826,"16868",0.0272528146827802
